time_period,data_version,time_identifier,geographic_level,country_code,country_name,tlevel_pathway,occupational_specialism,sex,grade,count,percent,cumulative_count,cumulative_percent
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,All,Merit,708,67.8,846,81
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,All,Pass,174,16.7,1020,97.7
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,All,Unclassified,24,2.3,1044,100
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,All,Number of students,65,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,All,Distinction,8,12.3,8,12.3
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,All,Merit,30,46.2,38,58.5
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,All,Pass,22,33.8,60,92.3
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,All,Unclassified,5,7.7,65,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,All,Number of students,138,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,All,Distinction,27,19.6,27,19.6
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,All,Merit,54,39.1,81,58.7
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,All,Pass,30,21.7,111,80.4
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,All,Unclassified,27,19.6,138,100
202324,Provisional,Academic year,National,E92000001,England,Science,Total Science,All,Number of students,128,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Science,Total Science,All,Distinction,11,8.6,11,8.6
202324,Provisional,Academic year,National,E92000001,England,Science,Total Science,All,Merit,68,53.1,79,61.7
202324,Provisional,Academic year,National,E92000001,England,Science,Total Science,All,Pass,40,31.3,119,93
202324,Provisional,Academic year,National,E92000001,England,Science,Total Science,All,Unclassified,9,7,128,100
202324,Provisional,Academic year,National,E92000001,England,Accounting,Total Accounting,All,Number of students,94,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Accounting,Total Accounting,All,Distinction,28,29.8,28,29.8
202324,Provisional,Academic year,National,E92000001,England,Accounting,Total Accounting,All,Merit,42,44.7,70,74.5
202324,Provisional,Academic year,National,E92000001,England,Accounting,Total Accounting,All,Pass,19,20.2,89,94.7
202324,Provisional,Academic year,National,E92000001,England,Accounting,Total Accounting,All,Unclassified,5,5.3,94,100
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Total Design and Development for Engineering and Manufacturing,All,Number of students,555,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Total Design and Development for Engineering and Manufacturing,All,Distinction,63,11.4,63,11.4
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Total Design and Development for Engineering and Manufacturing,All,Merit,159,28.6,222,40
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Total Design and Development for Engineering and Manufacturing,All,Pass,179,32.3,401,72.3
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Total Design and Development for Engineering and Manufacturing,All,Unclassified,154,27.7,555,100
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control","Total Engineering, Manufacturing, Processing and Control",All,Number of students,175,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control","Total Engineering, Manufacturing, Processing and Control",All,Distinction,41,23.4,41,23.4
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control","Total Engineering, Manufacturing, Processing and Control",All,Merit,85,48.6,126,72
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control","Total Engineering, Manufacturing, Processing and Control",All,Pass,45,25.7,171,97.7
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control","Total Engineering, Manufacturing, Processing and Control",All,Unclassified,4,2.3,175,100
202324,Provisional,Academic year,National,E92000001,England,Finance,Total Finance,All,Number of students,37,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Finance,Total Finance,All,Distinction,23,62.2,23,62.2
202324,Provisional,Academic year,National,E92000001,England,Finance,Total Finance,All,Merit,9,24.3,32,86.5
202324,Provisional,Academic year,National,E92000001,England,Finance,Total Finance,All,Pass,3,8.1,35,94.6
202324,Provisional,Academic year,National,E92000001,England,Finance,Total Finance,All,Unclassified,2,5.4,37,100
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing","Total Maintenance, Installation and Repair for Engineering and Manufacturing",All,Number of students,398,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing","Total Maintenance, Installation and Repair for Engineering and Manufacturing",All,Distinction,77,19.3,77,19.3
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing","Total Maintenance, Installation and Repair for Engineering and Manufacturing",All,Merit,161,40.5,238,59.8
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing","Total Maintenance, Installation and Repair for Engineering and Manufacturing",All,Pass,111,27.9,349,87.7
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing","Total Maintenance, Installation and Repair for Engineering and Manufacturing",All,Unclassified,49,12.3,398,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Total Management and Administration,All,Number of students,846,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Total Management and Administration,All,Distinction,177,20.9,177,20.9
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Total Management and Administration,All,Merit,466,55.1,643,76
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Total Management and Administration,All,Pass,182,21.5,825,97.5
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Total Management and Administration,All,Unclassified,21,2.5,846,100
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Number of students,20,z,z,z
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Distinction,14,70,14,70
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Merit,6,30,20,100
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Pass,0,0,20,100
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Unclassified,0,0,20,100
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Number of students,34,z,z,z
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Distinction,8,23.5,8,23.5
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Merit,16,47.1,24,70.6
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Pass,10,29.4,34,100
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Unclassified,0,0,34,100
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Number of students,449,z,z,z
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Distinction,168,37.4,168,37.4
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Merit,221,49.2,389,86.6
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Pass,57,12.7,446,99.3
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Unclassified,3,0.7,449,100
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Number of students,67,z,z,z
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Distinction,17,25.4,17,25.4
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Merit,43,64.2,60,89.6
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Pass,3,4.5,63,94
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Unclassified,4,6,67,100
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Number of students,65,z,z,z
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Distinction,6,9.2,6,9.2
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Merit,31,47.7,37,56.9
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Pass,26,40,63,96.9
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Unclassified,2,3.1,65,100
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Number of students,971,z,z,z
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Distinction,304,31.3,304,31.3
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Merit,459,47.3,763,78.6
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Pass,196,20.2,959,98.8
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Unclassified,12,1.2,971,100
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Female,Number of students,3,z,z,z
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Female,Distinction,1,33.3,1,33.3
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Female,Merit,1,33.3,2,66.7
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Female,Pass,1,33.3,3,100
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Female,Unclassified,0,0,3,100
202223,Revised,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Female,Number of students,7,z,z,z
202223,Revised,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Female,Distinction,0,0,0,0
202223,Revised,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Female,Merit,3,42.9,3,42.9
202223,Revised,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Female,Pass,4,57.1,7,100
202223,Revised,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Female,Unclassified,0,0,7,100
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Female,Number of students,8,z,z,z
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Female,Distinction,1,12.5,1,12.5
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Female,Merit,2,25,3,37.5
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Female,Pass,4,50,7,87.5
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Female,Unclassified,1,12.5,8,100
202223,Revised,Academic year,National,E92000001,England,Health,Total Health,Female,Number of students,661,z,z,z
202223,Revised,Academic year,National,E92000001,England,Health,Total Health,Female,Distinction,164,24.8,164,24.8
202223,Revised,Academic year,National,E92000001,England,Health,Total Health,Female,Merit,430,65.1,594,89.9
202223,Revised,Academic year,National,E92000001,England,Health,Total Health,Female,Pass,64,9.7,658,99.5
202223,Revised,Academic year,National,E92000001,England,Health,Total Health,Female,Unclassified,3,0.5,661,100
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Female,Number of students,24,z,z,z
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Female,Distinction,5,20.8,5,20.8
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Female,Merit,9,37.5,14,58.3
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Female,Pass,8,33.3,22,91.7
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Female,Unclassified,2,8.3,24,100
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Female,Number of students,1,z,z,z
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Female,Distinction,1,100,1,100
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Female,Merit,0,0,1,100
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Female,Pass,0,0,1,100
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Female,Unclassified,0,0,1,100
202223,Revised,Academic year,National,E92000001,England,Science,Total Science,Female,Number of students,52,z,z,z
202223,Revised,Academic year,National,E92000001,England,Science,Total Science,Female,Distinction,3,5.8,3,5.8
202223,Revised,Academic year,National,E92000001,England,Science,Total Science,Female,Merit,29,55.8,32,61.5
202223,Revised,Academic year,National,E92000001,England,Science,Total Science,Female,Pass,19,36.5,51,98.1
202223,Revised,Academic year,National,E92000001,England,Science,Total Science,Female,Unclassified,1,1.9,52,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Number of students,107,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Distinction,13,12.1,13,12.1
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Merit,78,72.9,91,85
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Pass,16,15,107,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Female,Unclassified,0,0,107,100
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Number of students,96,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Distinction,24,25,24,25
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Merit,41,42.7,65,67.7
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Pass,23,24,88,91.7
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Female,Unclassified,8,8.3,96,100
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Number of students,1447,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Distinction,460,31.8,460,31.8
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Merit,750,51.8,1210,83.6
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Pass,212,14.7,1422,98.3
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Female,Unclassified,25,1.7,1447,100
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Female,Number of students,9,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Female,Distinction,4,44.4,4,44.4
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Female,Merit,1,11.1,5,55.6
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Female,Pass,3,33.3,8,88.9
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Female,Unclassified,1,11.1,9,100
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Female,Number of students,8,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Female,Distinction,6,75,6,75
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Female,Merit,2,25,8,100
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Female,Pass,0,0,8,100
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Female,Unclassified,0,0,8,100
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Female,Number of students,21,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Female,Distinction,5,23.8,5,23.8
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Female,Merit,7,33.3,12,57.1
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Female,Pass,7,33.3,19,90.5
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Female,Unclassified,2,9.5,21,100
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,Female,Number of students,953,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,Female,Distinction,129,13.5,129,13.5
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,Female,Merit,643,67.5,772,81
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,Female,Pass,157,16.5,929,97.5
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,Female,Unclassified,24,2.5,953,100
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Female,Number of students,51,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Female,Distinction,7,13.7,7,13.7
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Female,Merit,21,41.2,28,54.9
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Female,Pass,19,37.3,47,92.2
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Female,Unclassified,4,7.8,51,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Female,Number of students,5,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Female,Distinction,4,80,4,80
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Female,Merit,1,20,5,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Female,Pass,0,0,5,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Female,Unclassified,0,0,5,100
202324,Provisional,Academic year,National,E92000001,England,Science,Total Science,Female,Number of students,41,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Science,Total Science,Female,Distinction,6,14.6,6,14.6
202324,Provisional,Academic year,National,E92000001,England,Science,Total Science,Female,Merit,17,41.5,23,56.1
202324,Provisional,Academic year,National,E92000001,England,Science,Total Science,Female,Pass,17,41.5,40,97.6
202324,Provisional,Academic year,National,E92000001,England,Science,Total Science,Female,Unclassified,1,2.4,41,100
202324,Provisional,Academic year,National,E92000001,England,Accounting,Total Accounting,Female,Number of students,28,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Accounting,Total Accounting,Female,Distinction,8,28.6,8,28.6
202324,Provisional,Academic year,National,E92000001,England,Accounting,Total Accounting,Female,Merit,9,32.1,17,60.7
202324,Provisional,Academic year,National,E92000001,England,Accounting,Total Accounting,Female,Pass,10,35.7,27,96.4
202324,Provisional,Academic year,National,E92000001,England,Accounting,Total Accounting,Female,Unclassified,1,3.6,28,100
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Total Design and Development for Engineering and Manufacturing,Female,Number of students,40,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Total Design and Development for Engineering and Manufacturing,Female,Distinction,7,17.5,7,17.5
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Total Design and Development for Engineering and Manufacturing,Female,Merit,16,40,23,57.5
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Total Design and Development for Engineering and Manufacturing,Female,Pass,12,30,35,87.5
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Total Design and Development for Engineering and Manufacturing,Female,Unclassified,5,12.5,40,100
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control","Total Engineering, Manufacturing, Processing and Control",Female,Number of students,19,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control","Total Engineering, Manufacturing, Processing and Control",Female,Distinction,4,21.1,4,21.1
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control","Total Engineering, Manufacturing, Processing and Control",Female,Merit,10,52.6,14,73.7
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control","Total Engineering, Manufacturing, Processing and Control",Female,Pass,5,26.3,19,100
202324,Provisional,Academic year,National,E92000001,England,"Engineering, Manufacturing, Processing and Control","Total Engineering, Manufacturing, Processing and Control",Female,Unclassified,0,0,19,100
202324,Provisional,Academic year,National,E92000001,England,Finance,Total Finance,Female,Number of students,11,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Finance,Total Finance,Female,Distinction,6,54.5,6,54.5
202324,Provisional,Academic year,National,E92000001,England,Finance,Total Finance,Female,Merit,2,18.2,8,72.7
202324,Provisional,Academic year,National,E92000001,England,Finance,Total Finance,Female,Pass,3,27.3,11,100
202324,Provisional,Academic year,National,E92000001,England,Finance,Total Finance,Female,Unclassified,0,0,11,100
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing","Total Maintenance, Installation and Repair for Engineering and Manufacturing",Female,Number of students,29,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing","Total Maintenance, Installation and Repair for Engineering and Manufacturing",Female,Distinction,10,34.5,10,34.5
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing","Total Maintenance, Installation and Repair for Engineering and Manufacturing",Female,Merit,9,31,19,65.5
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing","Total Maintenance, Installation and Repair for Engineering and Manufacturing",Female,Pass,7,24.1,26,89.7
202324,Provisional,Academic year,National,E92000001,England,"Maintenance, Installation and Repair for Engineering and Manufacturing","Total Maintenance, Installation and Repair for Engineering and Manufacturing",Female,Unclassified,3,10.3,29,100
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Total Management and Administration,Female,Number of students,362,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Total Management and Administration,Female,Distinction,98,27.1,98,27.1
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Total Management and Administration,Female,Merit,199,55,297,82
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Total Management and Administration,Female,Pass,63,17.4,360,99.4
202324,Provisional,Academic year,National,E92000001,England,Management and Administration,Total Management and Administration,Female,Unclassified,2,0.6,362,100
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Number of students,180,z,z,z
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Distinction,110,61.1,110,61.1
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Merit,66,36.7,176,97.8
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Pass,2,1.1,178,98.9
202122,Final,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Unclassified,2,1.1,180,100
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Number of students,295,z,z,z
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Distinction,75,25.4,75,25.4
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Merit,126,42.7,201,68.1
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Pass,79,26.8,280,94.9
202122,Final,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Unclassified,15,5.1,295,100
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Number of students,15,z,z,z
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Distinction,6,40,6,40
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Merit,6,40,12,80
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Pass,2,13.3,14,93.3
202122,Final,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Unclassified,1,6.7,15,100
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Number of students,372,z,z,z
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Distinction,73,19.6,73,19.6
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Merit,265,71.2,338,90.9
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Pass,31,8.3,369,99.2
202223,Revised,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Unclassified,3,0.8,372,100
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Number of students,619,z,z,z
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Distinction,65,10.5,65,10.5
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Merit,259,41.8,324,52.3
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Pass,233,37.6,557,90
202223,Revised,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Unclassified,62,10,619,100
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Number of students,49,z,z,z
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Distinction,16,32.7,16,32.7
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Merit,22,44.9,38,77.6
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Pass,10,20.4,48,98
202223,Revised,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Unclassified,1,2,49,100
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Male,Number of students,205,z,z,z
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Male,Distinction,57,27.8,57,27.8
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Male,Merit,82,40,139,67.8
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Male,Pass,56,27.3,195,95.1
202223,Revised,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Male,Unclassified,10,4.9,205,100
